JJJJ MM DD HH MM T2m T30m TF2m TF30m V DIR N GLOB DIFF SON P
2018 12 10 8 21 2.62 2.43 2.33 2.43 5.94 297.0 0.000 28.53 27.87 0.00 999.9
2018 12 10 8 22 2.63 2.44 2.33 2.44 5.65 270.0 0.000 29.97 29.22 0.00 999.9
2018 12 10 8 23 2.65 2.44 2.33 2.44 6.28 296.0 0.000 29.68 28.26 0.00 999.9
2018 12 10 8 24 2.66 2.46 2.34 2.46 5.45 272.0 0.000 26.38 25.18 0.00 999.9
2018 12 10 8 25 2.67 2.48 2.35 2.48 5.46 270.0 0.000 24.94 24.41 0.00 999.9
2018 12 10 8 26 2.68 2.49 2.37 2.49 4.33 281.0 0.000 25.95 25.56 0.00 999.9
2018 12 10 8 27 2.69 2.51 2.43 2.51 3.49 283.0 0.000 26.09 25.56 0.00 999.9
2018 12 10 8 28 2.69 2.52 2.38 2.52 6.02 286.0 0.000 27.24 26.72 0.00 999.9
2018 12 10 8 29 2.70 2.54 2.39 2.54 4.55 283.0 0.000 26.66 26.53 0.00 999.9
2018 12 10 8 30 2.71 2.56 2.39 2.56 3.39 277.0 0.000 27.24 26.91 0.00 999.9
2018 12 10 8 31 2.73 2.56 2.41 2.56 5.44 289.0 0.000 28.39 27.68 0.00 999.9
2018 12 10 8 32 2.74 2.57 2.42 2.57 5.67 279.0 0.000 30.83 30.18 0.00 999.9
2018 12 10 8 33 2.76 2.58 2.42 2.58 4.95 297.0 0.000 33.99 33.26 0.00 999.9
2018 12 10 8 34 2.76 2.57 2.42 2.57 5.13 290.0 0.000 40.03 39.03 0.00 999.9
2018 12 10 8 35 2.77 2.57 2.43 2.57 5.85 289.0 0.000 45.20 44.22 0.00 999.9
2018 12 10 8 36 2.78 2.57 2.44 2.57 6.57 293.0 0.000 51.95 50.56 0.00 999.9
2018 12 10 8 37 2.78 2.57 2.44 2.57 5.03 289.0 0.000 60.28 59.03 0.00 999.9
2018 12 10 8 38 2.79 2.57 2.44 2.57 5.00 279.0 0.000 68.33 66.14 0.00 999.9
2018 12 10 8 39 2.79 2.57 2.45 2.57 6.02 279.0 0.000 62.58 60.18 0.00 999.9
2018 12 10 8 40 2.78 2.57 2.44 2.57 7.47 279.0 0.000 66.18 64.22 0.00 999.9
2018 12 10 8 41 2.80 2.59 2.45 2.59 6.47 272.0 0.000 66.75 64.03 0.00 999.9
2018 12 10 8 42 2.80 2.60 2.44 2.60 7.47 280.0 0.000 69.34 66.53 0.00 999.9
2018 12 10 8 43 2.80 2.60 2.45 2.60 8.33 289.0 0.000 67.18 63.45 0.00 999.9
2018 12 10 8 44 2.81 2.61 2.43 2.61 6.95 276.0 0.000 62.58 59.41 0.00 999.9
2018 12 10 8 45 2.82 2.63 2.39 2.63 5.73 282.0 0.000 63.01 60.95 0.00 999.9
2018 12 10 8 46 2.83 2.63 2.39 2.63 7.15 270.0 0.000 58.13 55.76 0.00 999.9
2018 12 10 8 47 2.84 2.65 2.46 2.65 4.94 284.0 0.000 55.97 54.22 0.00 999.9
2018 12 10 8 48 2.87 2.68 2.49 2.68 4.96 274.0 0.000 52.81 51.14 0.00 999.9
2018 12 10 8 49 2.88 2.68 2.50 2.68 5.53 280.0 0.000 47.64 45.76 0.00 999.9
2018 12 10 8 50 2.88 2.69 2.52 2.69 4.20 279.0 0.000 39.31 38.06 0.00 999.9
2018 12 10 8 51 2.88 2.70 2.50 2.70 5.93 288.0 0.000 41.18 39.41 0.00 999.9
2018 12 10 8 52 2.88 2.69 2.51 2.69 6.06 276.0 0.000 36.87 34.99 0.00 999.9
2018 12 10 8 53 2.90 2.71 2.46 2.71 4.00 264.0 0.000 32.27 30.76 0.00 999.9
2018 12 10 8 54 2.90 2.71 2.46 2.71 5.08 264.0 0.000 28.24 26.91 0.00 999.9
2018 12 10 8 55 2.91 2.72 2.51 2.71 5.15 285.0 0.000 26.52 25.76 0.00 999.9
2018 12 10 8 56 2.90 2.72 2.52 2.71 4.27 286.0 0.000 29.11 28.06 0.00 999.9
2018 12 10 8 57 2.90 2.71 2.45 2.70 7.52 289.0 0.000 26.66 25.76 0.00 999.9
2018 12 10 8 58 2.88 2.69 2.44 2.67 8.23 264.0 0.000 27.24 26.53 0.00 999.9
2018 12 10 8 59 2.88 2.68 2.40 2.65 7.45 269.0 0.000 35.72 35.37 0.00 999.9
2018 12 10 9 0 2.87 2.68 2.39 2.64 6.07 292.0 0.000 45.49 43.83 0.00 999.9
2018 12 10 9 1 2.87 2.69 2.41 2.65 5.74 294.0 0.000 45.49 44.60 0.00 999.9
2018 12 10 9 2 2.88 2.69 2.42 2.66 6.15 281.0 0.000 46.35 44.79 0.00 999.9
2018 12 10 9 3 2.87 2.69 2.42 2.66 6.37 260.0 0.000 45.20 43.45 0.00 999.9
2018 12 10 9 4 2.85 2.67 2.38 2.64 6.99 285.0 0.000 44.48 43.06 0.00 999.9
2018 12 10 9 5 2.83 2.65 2.36 2.62 7.49 281.0 0.000 41.89 40.37 0.00 999.9
2018 12 10 9 6 2.83 2.65 2.36 2.61 5.74 284.0 0.000 44.62 44.03 0.00 999.9
2018 12 10 9 7 2.83 2.65 2.36 2.62 5.00 265.0 0.000 50.95 49.03 0.00 999.9
2018 12 10 9 8 2.82 2.63 2.37 2.60 7.42 270.0 0.000 55.54 53.83 0.00 999.9
2018 12 10 9 9 2.83 2.63 2.36 2.59 5.29 263.0 0.000 52.24 49.99 0.00 999.9
2018 12 10 9 10 2.84 2.63 2.36 2.60 5.46 279.0 0.000 42.47 39.60 0.00 999.9
2018 12 10 9 11 2.82 2.62 2.37 2.59 6.76 275.0 0.000 39.45 38.26 0.00 999.9
2018 12 10 9 12 2.82 2.62 2.35 2.58 6.81 294.0 0.000 43.19 41.91 0.00 999.9
2018 12 10 9 13 2.82 2.63 2.35 2.59 7.44 297.0 0.000 47.35 45.76 0.00 999.9
2018 12 10 9 14 2.83 2.65 2.35 2.60 7.34 298.0 0.000 49.94 48.06 0.00 999.9
2018 12 10 9 15 2.82 2.66 2.34 2.61 5.08 296.0 0.000 51.81 49.79 0.00 999.9
2018 12 10 9 16 2.85 2.67 2.36 2.62 5.57 285.0 0.000 52.24 50.95 0.00 999.9
2018 12 10 9 17 2.85 2.66 2.36 2.61 7.77 297.0 0.000 55.54 54.60 0.00 999.9
2018 12 10 9 18 2.83 2.64 2.35 2.59 7.33 289.0 0.000 58.13 56.33 0.00 999.9
2018 12 10 9 19 2.81 2.62 2.33 2.57 7.75 291.0 0.000 64.59 63.64 0.00 999.9
2018 12 10 9 20 2.80 2.62 2.31 2.57 4.65 290.0 0.000 74.37 73.26 0.00 999.9
2018 12 10 9 21 2.80 2.61 2.31 2.57 6.40 288.0 0.000 77.81 76.91 0.00 999.9
2018 12 10 9 22 2.79 2.60 2.31 2.56 7.38 297.0 0.000 76.95 75.37 0.00 999.9
2018 12 10 9 23 2.79 2.60 2.31 2.55 5.67 288.0 0.000 77.81 76.91 0.00 999.9
2018 12 10 9 24 2.80 2.61 2.32 2.56 5.63 296.0 0.000 78.39 77.10 0.00 999.9
2018 12 10 9 25 2.80 2.62 2.35 2.59 5.09 292.0 0.000 81.26 79.99 0.00 999.9
2018 12 10 9 26 2.81 2.61 2.35 2.58 6.19 296.0 0.000 86.00 84.41 0.00 999.9
2018 12 10 9 27 2.80 2.62 2.33 2.58 5.85 282.0 0.000 91.89 89.99 0.00 999.9
2018 12 10 9 28 2.80 2.61 2.31 2.56 7.96 293.0 0.000 96.49 94.22 0.00 999.9
2018 12 10 9 29 2.79 2.60 2.30 2.55 7.61 291.0 0.000 98.65 95.95 0.00 999.9
2018 12 10 9 30 2.78 2.61 2.29 2.55 6.13 293.0 0.000 96.78 94.22 0.00 999.9
2018 12 10 9 31 2.79 2.62 2.29 2.57 5.39 285.0 0.000 97.50 94.79 0.00 999.9
2018 12 10 9 32 2.80 2.64 2.31 2.59 4.29 280.0 0.000 97.78 94.99 0.00 999.9
2018 12 10 9 33 2.82 2.65 2.33 2.61 5.66 281.0 0.000 98.22 94.41 0.00 999.9
2018 12 10 9 34 2.82 2.66 2.34 2.61 5.60 281.0 0.000 98.22 94.60 0.00 999.9
2018 12 10 9 35 2.83 2.67 2.33 2.61 5.79 292.0 0.000 100.23 96.53 0.00 999.9
2018 12 10 9 36 2.85 2.69 2.34 2.63 5.70 281.0 0.000 100.66 97.10 0.00 999.9
2018 12 10 9 37 2.86 2.70 2.34 2.64 5.45 292.0 0.000 103.82 99.03 0.00 999.9
2018 12 10 9 38 2.84 2.68 2.35 2.62 8.25 284.0 0.000 104.97 99.99 0.00 999.9
2018 12 10 9 39 2.83 2.69 2.27 2.60 5.80 293.0 0.000 104.68 99.79 0.00 999.9
2018 12 10 9 40 2.85 2.70 2.28 2.62 6.00 290.0 0.000 104.39 99.99 0.00 999.9
2018 12 10 9 41 2.85 2.70 2.35 2.62 6.45 288.0 0.000 104.25 99.79 0.00 999.9
2018 12 10 9 42 2.86 2.69 2.34 2.60 6.03 282.0 0.000 104.39 99.99 0.00 999.9
2018 12 10 9 43 2.88 2.72 2.30 2.62 5.00 297.0 0.000 104.11 99.22 0.00 999.9
2018 12 10 9 44 2.90 2.74 2.31 2.64 5.72 300.0 0.000 103.39 97.87 0.00 999.9
2018 12 10 9 45 2.90 2.76 2.31 2.65 5.00 299.0 0.000 100.23 94.60 0.00 999.9
2018 12 10 9 46 2.92 2.77 2.31 2.66 5.08 292.0 0.000 92.04 87.49 0.00 999.9
2018 12 10 9 47 2.94 2.79 2.32 2.67 6.88 294.0 0.000 89.31 83.45 0.00 999.9
2018 12 10 9 48 2.94 2.79 2.32 2.67 7.01 304.0 0.000 78.10 73.06 0.00 999.9
2018 12 10 9 49 2.94 2.80 2.32 2.68 5.85 299.0 0.000 68.04 64.22 0.00 999.9
2018 12 10 9 50 2.95 2.80 2.32 2.68 5.75 299.0 0.000 68.33 65.56 0.00 999.9
2018 12 10 9 51 2.96 2.79 2.34 2.66 6.28 278.0 0.000 75.80 73.64 0.00 999.9
2018 12 10 9 52 2.95 2.78 2.34 2.65 6.95 300.0 0.000 80.97 79.03 0.00 999.9
2018 12 10 9 53 2.93 2.77 2.32 2.64 7.43 294.0 0.000 84.85 81.91 0.00 999.9
2018 12 10 9 54 2.90 2.77 2.29 2.63 4.68 307.0 0.000 79.11 75.56 0.00 999.9
2018 12 10 9 55 2.92 2.77 2.28 2.64 5.33 307.0 0.000 78.82 76.14 0.00 999.9
2018 12 10 9 56 2.92 2.77 2.31 2.65 7.03 290.0 0.000 75.80 72.49 0.00 999.9
2018 12 10 9 57 2.92 2.77 2.31 2.65 6.45 297.0 0.000 70.49 67.29 0.00 999.9
2018 12 10 9 58 2.91 2.76 2.29 2.64 6.03 291.0 0.000 62.73 59.99 0.00 999.9
2018 12 10 9 59 2.91 2.76 2.27 2.64 5.99 295.0 0.000 58.27 55.76 0.00 999.9
2018 12 10 10 0 2.90 2.75 2.29 2.63 6.22 279.0 0.000 55.69 53.64 0.00 999.9
2018 12 10 10 1 2.90 2.76 2.29 2.64 5.60 300.0 0.000 47.35 45.18 0.00 999.9
2018 12 10 10 2 2.91 2.77 2.31 2.66 4.61 292.0 0.000 37.01 35.95 0.00 999.9
2018 12 10 10 3 2.93 2.77 2.34 2.67 4.52 277.0 0.000 39.59 39.03 0.00 999.9
2018 12 10 10 4 2.94 2.76 2.35 2.66 4.51 285.0 0.002 48.50 48.26 0.00 999.9
2018 12 10 10 5 2.93 2.76 2.35 2.66 5.30 267.0 0.002 55.69 54.60 0.00 999.9
2018 12 10 10 6 2.93 2.75 2.39 2.66 4.52 305.0 0.004 47.50 45.56 0.00 999.9
2018 12 10 10 7 2.90 2.69 2.31 2.62 6.94 293.0 0.000 48.65 47.29 0.00 999.9
2018 12 10 10 8 2.88 2.64 2.30 2.56 3.85 284.0 0.000 37.01 35.76 0.00 999.9
2018 12 10 10 9 2.86 2.60 2.29 2.54 5.68 293.0 0.000 34.57 32.87 0.00 999.9
2018 12 10 10 10 2.84 2.55 2.34 2.51 5.30 271.0 0.000 29.11 28.45 0.00 999.9
2018 12 10 10 11 2.84 2.54 2.34 2.49 5.93 294.0 0.000 31.41 31.72 0.00 999.9
2018 12 10 10 12 2.82 2.54 2.33 2.50 5.35 295.0 0.000 35.14 34.79 0.00 999.9
2018 12 10 10 13 2.80 2.55 2.33 2.52 6.21 301.0 0.000 36.72 35.95 0.00 999.9
2018 12 10 10 14 2.80 2.57 2.31 2.54 4.03 285.0 0.000 42.76 42.10 0.00 999.9
2018 12 10 10 15 2.81 2.58 2.33 2.55 4.55 292.0 0.000 34.28 33.83 0.00 999.9
2018 12 10 10 16 2.79 2.58 2.32 2.55 5.63 279.0 0.000 41.32 40.95 0.00 999.9
2018 12 10 10 17 2.78 2.57 2.31 2.53 5.65 265.0 0.000 46.20 45.37 0.00 999.9
2018 12 10 10 18 2.78 2.56 2.28 2.52 5.97 285.0 0.000 44.77 44.22 0.00 999.9
2018 12 10 10 19 2.79 2.55 2.30 2.51 5.34 287.0 0.000 44.05 42.49 0.00 999.9
2018 12 10 10 20 2.79 2.55 2.32 2.52 4.50 283.0 0.000 37.44 36.14 0.00 999.9
2018 12 10 10 21 2.81 2.57 2.32 2.54 3.82 277.0 0.001 29.82 28.45 0.00 999.9
2018 12 10 10 22 2.83 2.58 2.35 2.56 3.64 296.0 0.000 23.07 21.72 0.00 999.9
2018 12 10 10 23 2.83 2.58 2.36 2.56 4.26 289.0 0.002 19.62 19.22 0.00 999.9
2018 12 10 10 24 2.81 2.57 2.35 2.55 4.05 290.0 0.000 19.34 18.83 0.00 999.9
2018 12 10 10 25 2.81 2.57 2.34 2.54 5.08 283.0 0.001 19.91 19.41 0.00 999.9
2018 12 10 10 26 2.77 2.55 2.31 2.52 6.70 299.0 0.000 21.49 20.95 0.00 999.9
2018 12 10 10 27 2.77 2.55 2.29 2.52 3.79 289.0 0.002 22.21 21.91 0.00 999.9
2018 12 10 10 28 2.76 2.54 2.27 2.51 6.01 292.0 0.002 21.92 21.14 0.00 999.9
2018 12 10 10 29 2.74 2.52 2.27 2.50 5.21 285.0 0.003 21.20 20.95 0.00 999.9
2018 12 10 10 30 2.73 2.51 2.26 2.49 5.59 293.0 0.000 25.80 25.56 0.00 999.9
2018 12 10 10 31 2.73 2.51 2.27 2.49 4.36 275.0 0.000 28.96 28.26 0.00 999.9
2018 12 10 10 32 2.73 2.50 2.27 2.49 4.00 279.0 0.000 34.28 34.03 0.00 999.9
2018 12 10 10 33 2.75 2.51 2.29 2.50 4.44 282.0 0.000 50.08 50.56 0.00 999.9
2018 12 10 10 34 2.75 2.52 2.29 2.52 4.84 272.0 0.000 76.52 75.18 0.00 999.9
2018 12 10 10 35 2.77 2.54 2.32 2.53 5.78 293.0 0.000 92.32 89.99 0.00 999.9
2018 12 10 10 36 2.79 2.57 2.32 2.55 5.70 291.0 0.000 91.18 87.87 0.00 999.9
2018 12 10 10 37 2.80 2.60 2.32 2.57 5.50 303.0 0.000 77.53 74.22 0.00 999.9
2018 12 10 10 38 2.82 2.63 2.33 2.60 4.21 274.0 0.000 67.47 64.99 0.00 999.9
2018 12 10 10 39 2.86 2.67 2.37 2.63 3.54 286.0 0.000 60.28 58.26 0.00 999.9
2018 12 10 10 40 2.89 2.69 2.42 2.66 4.86 286.0 0.000 56.12 53.83 0.00 999.9
2018 12 10 10 41 2.88 2.69 2.41 2.64 7.28 293.0 0.000 44.62 42.87 0.00 999.9
2018 12 10 10 42 2.87 2.70 2.37 2.63 4.73 293.0 0.000 38.30 37.29 0.00 999.9
2018 12 10 10 43 2.88 2.71 2.37 2.65 3.84 268.0 0.000 41.46 41.14 0.00 999.9
2018 12 10 10 44 2.87 2.70 2.38 2.64 5.77 273.0 0.000 43.33 42.10 0.00 999.9
2018 12 10 10 45 2.87 2.70 2.36 2.62 5.48 291.0 0.000 38.73 37.49 0.00 999.9
2018 12 10 10 46 2.88 2.69 2.38 2.62 5.37 287.0 0.000 42.04 41.53 0.00 999.9
2018 12 10 10 47 2.88 2.72 2.38 2.64 3.37 284.0 0.000 48.07 47.68 0.00 999.9
2018 12 10 10 48 2.88 2.73 2.38 2.67 4.10 271.0 0.000 54.54 54.22 0.00 999.9
2018 12 10 10 49 2.89 2.72 2.37 2.65 6.23 283.0 0.000 61.43 59.22 0.00 999.9
2018 12 10 10 50 2.88 2.71 2.35 2.62 6.84 299.0 0.000 43.19 41.14 0.00 999.9
2018 12 10 10 51 2.88 2.71 2.27 2.61 6.33 293.0 0.000 44.34 43.26 0.00 999.9
2018 12 10 10 52 2.87 2.72 2.27 2.61 4.61 288.0 0.000 56.55 56.72 0.00 999.9
2018 12 10 10 53 2.89 2.74 2.30 2.64 4.07 285.0 0.000 73.36 73.06 0.00 999.9
2018 12 10 10 54 2.92 2.78 2.34 2.69 3.13 286.0 0.000 83.56 81.72 0.00 999.9
2018 12 10 10 55 2.94 2.79 2.41 2.71 4.97 305.0 0.000 86.87 83.45 0.00 999.9
2018 12 10 10 56 2.94 2.80 2.44 2.70 4.40 282.0 0.000 89.02 87.10 0.00 999.9
2018 12 10 10 57 2.97 2.81 2.43 2.72 4.57 292.0 0.000 81.98 76.72 0.00 999.9
2018 12 10 10 58 3.00 2.80 2.45 2.70 4.98 267.0 0.000 60.57 57.87 0.00 999.9
2018 12 10 10 59 3.01 2.80 2.47 2.69 5.18 259.0 0.000 63.73 60.18 0.00 999.9
2018 12 10 11 0 3.00 2.80 2.45 2.68 6.20 267.0 0.000 56.41 52.68 0.00 999.9
2018 12 10 11 1 3.00 2.78 2.39 2.66 6.22 262.0 0.000 50.80 48.06 0.00 999.9
2018 12 10 11 2 3.00 2.77 2.39 2.63 6.71 257.0 0.000 50.37 48.64 0.00 999.9
2018 12 10 11 3 2.98 2.77 2.34 2.63 7.40 271.0 0.000 60.14 59.41 0.00 999.9
2018 12 10 11 4 2.99 2.78 2.38 2.63 4.46 266.0 0.000 83.85 81.91 0.00 999.9
2018 12 10 11 5 3.00 2.79 2.38 2.65 4.77 281.0 0.000 94.91 90.56 0.00 999.9
2018 12 10 11 6 3.00 2.80 2.36 2.67 6.26 295.0 0.000 83.99 78.06 0.00 999.9
2018 12 10 11 7 3.00 2.81 2.36 2.68 5.76 288.0 0.000 78.39 72.87 0.00 999.9
2018 12 10 11 8 3.01 2.82 2.36 2.68 4.74 260.0 0.000 77.38 68.45 0.00 999.9
2018 12 10 11 9 3.02 2.82 2.37 2.69 4.49 285.0 0.000 47.64 43.06 0.00 999.9
2018 12 10 11 10 3.05 2.83 2.40 2.69 3.18 282.0 0.000 39.16 36.91 0.00 999.9
2018 12 10 11 11 3.03 2.83 2.41 2.70 5.40 261.0 0.000 39.45 36.91 0.00 999.9
2018 12 10 11 12 3.01 2.83 2.38 2.68 7.07 287.0 0.000 31.55 29.79 0.00 999.9
2018 12 10 11 13 2.99 2.81 2.33 2.66 6.06 268.0 0.000 27.53 25.76 0.00 999.9
2018 12 10 11 14 3.00 2.82 2.33 2.67 4.17 293.0 0.000 23.22 22.49 0.00 999.9
2018 12 10 11 15 3.00 2.83 2.37 2.68 4.76 278.0 0.000 20.63 19.60 0.00 999.9
2018 12 10 11 16 3.02 2.85 2.38 2.70 3.45 282.0 0.000 22.78 23.45 0.00 999.9
2018 12 10 11 17 3.02 2.86 2.39 2.72 4.36 296.0 0.000 44.34 44.99 0.00 999.9
2018 12 10 11 18 3.02 2.88 2.41 2.74 3.64 288.0 0.000 57.99 55.95 0.00 999.9
2018 12 10 11 19 3.04 2.89 2.40 2.74 4.69 265.0 0.000 46.92 44.03 0.00 999.9
2018 12 10 11 20 3.04 2.88 2.39 2.73 6.04 287.0 0.002 28.10 26.53 0.00 999.9
2018 12 10 11 21 3.04 2.88 2.38 2.71 5.34 278.0 0.002 29.39 30.56 0.00 999.9
2018 12 10 11 22 3.04 2.87 2.37 2.71 4.30 294.0 0.000 56.69 58.64 0.00 999.9
2018 12 10 11 23 3.03 2.86 2.37 2.70 6.86 294.0 0.000 91.03 89.79 0.00 999.9
2018 12 10 11 24 3.02 2.85 2.35 2.68 7.31 284.0 0.000 85.43 82.10 0.00 999.9
2018 12 10 11 25 3.03 2.85 2.33 2.67 6.27 291.0 0.000 61.15 57.10 0.00 999.9
2018 12 10 11 26 3.04 2.85 2.36 2.67 5.31 282.0 0.002 38.01 35.76 0.00 999.9
2018 12 10 11 27 3.07 2.85 2.37 2.67 5.40 281.0 0.002 29.25 27.49 0.00 999.9
2018 12 10 11 28 3.06 2.84 2.37 2.65 7.00 298.0 0.001 29.39 29.79 0.00 999.9
2018 12 10 11 29 3.04 2.85 2.36 2.66 5.76 304.0 0.001 45.34 44.99 0.00 999.9
2018 12 10 11 30 3.03 2.83 2.34 2.64 4.76 286.0 0.000 47.21 45.56 0.00 999.9
2018 12 10 11 31 3.02 2.81 2.34 2.63 5.21 277.0 0.000 40.60 39.41 0.00 999.9
2018 12 10 11 32 3.03 2.81 2.35 2.64 5.33 302.0 0.002 41.61 41.33 0.00 999.9
2018 12 10 11 33 3.03 2.81 2.35 2.64 8.26 291.0 0.000 57.27 56.72 0.00 999.9
2018 12 10 11 34 3.03 2.84 2.34 2.64 5.70 301.0 0.000 56.84 54.79 0.00 999.9
2018 12 10 11 35 3.04 2.86 2.33 2.67 5.26 300.0 0.000 39.02 37.87 0.00 999.9
2018 12 10 11 36 3.06 2.89 2.38 2.70 4.75 287.0 0.008 36.15 35.37 0.00 999.9
2018 12 10 11 37 3.07 2.91 2.38 2.71 5.59 286.0 0.004 38.73 39.03 0.00 999.9
2018 12 10 11 38 3.06 2.89 2.38 2.69 8.87 289.0 0.000 52.81 52.10 0.00 999.9
2018 12 10 11 39 3.04 2.88 2.32 2.64 8.34 298.0 0.001 56.69 55.95 0.00 999.9
2018 12 10 11 40 3.03 2.87 2.26 2.64 5.87 299.0 0.001 60.00 59.03 0.00 999.9
2018 12 10 11 41 3.05 2.87 2.27 2.65 5.68 279.0 0.000 73.65 74.22 0.00 999.9
2018 12 10 11 42 3.06 2.88 2.28 2.66 6.05 296.0 0.000 86.58 86.72 0.00 999.9
2018 12 10 11 43 3.06 2.89 2.35 2.67 5.16 301.0 0.000 96.78 97.29 0.00 999.9
2018 12 10 11 44 3.08 2.90 2.35 2.69 5.68 284.0 0.000 126.09 126.91 0.00 999.9
2018 12 10 11 45 3.11 2.91 2.39 2.71 6.56 275.0 0.000 146.78 141.91 0.00 999.9
2018 12 10 11 46 3.12 2.93 2.40 2.71 5.26 296.0 0.000 103.24 97.29 0.00 999.9
2018 12 10 11 47 3.14 2.96 2.40 2.72 4.98 261.0 0.000 66.61 63.45 0.00 999.9
2018 12 10 11 48 3.14 2.98 2.40 2.73 5.44 275.0 0.000 51.95 51.14 0.00 999.9
2018 12 10 11 49 3.17 3.00 2.35 2.76 4.79 280.0 0.000 69.34 71.72 0.00 999.9
2018 12 10 11 50 3.20 3.03 2.44 2.80 4.26 281.0 0.000 101.52 101.33 0.00 999.9
2018 12 10 11 51 3.25 3.04 2.52 2.82 5.26 256.0 0.000 96.06 94.41 0.00 999.9
2018 12 10 11 52 3.24 3.06 2.53 2.83 4.69 283.0 0.000 115.31 116.14 0.00 999.9
2018 12 10 11 53 3.23 3.06 2.50 2.85 4.01 271.0 0.002 142.04 140.95 0.00 999.9
2018 12 10 11 54 3.23 3.06 2.49 2.84 4.07 271.0 0.000 149.51 144.60 0.00 999.9
2018 12 10 11 55 3.25 3.07 2.51 2.85 3.97 277.0 0.000 127.96 122.87 0.00 999.9
2018 12 10 11 56 3.23 3.05 2.51 2.85 5.57 264.0 0.000 121.78 115.95 0.00 999.9
2018 12 10 11 57 3.23 3.05 2.51 2.84 4.37 259.0 0.000 96.78 92.29 0.00 999.9
2018 12 10 11 58 3.25 3.06 2.53 2.87 4.49 260.0 0.000 89.88 86.53 0.00 999.9
2018 12 10 11 59 3.26 3.05 2.56 2.86 4.93 258.0 0.000 93.47 89.60 0.00 999.9
2018 12 10 12 0 3.29 3.04 2.60 2.84 5.05 267.0 0.000 94.62 90.76 0.00 999.9
2018 12 10 12 1 3.30 3.04 2.62 2.83 5.58 266.0 0.000 80.26 75.76 0.00 999.9
2018 12 10 12 2 3.28 3.04 2.60 2.82 5.45 256.0 0.000 58.56 55.56 0.00 999.9
2018 12 10 12 3 3.29 3.07 2.54 2.84 3.29 272.0 0.000 64.45 63.45 0.00 999.9
2018 12 10 12 4 3.29 3.07 2.56 2.86 3.94 270.0 0.000 88.45 85.76 0.00 999.9
2018 12 10 12 5 3.29 3.09 2.57 2.88 2.92 260.0 0.000 111.72 107.87 0.00 999.9
2018 12 10 12 6 3.31 3.13 2.58 2.92 2.26 275.0 0.000 111.29 102.68 0.00 999.9
2018 12 10 12 7 3.34 3.15 2.63 2.96 2.63 276.0 0.000 91.46 83.64 0.00 999.9
2018 12 10 12 8 3.34 3.17 2.60 2.97 4.36 265.0 0.000 87.44 83.83 0.00 999.9
2018 12 10 12 9 3.34 3.17 2.62 2.95 4.85 258.0 0.000 91.89 86.14 0.00 999.9
2018 12 10 12 10 3.36 3.17 2.61 2.93 3.42 256.0 0.000 84.71 80.18 0.00 999.9
2018 12 10 12 11 3.35 3.17 2.58 2.93 5.16 260.0 0.000 82.55 77.49 0.00 999.9
2018 12 10 12 12 3.34 3.18 2.58 2.93 5.09 284.0 0.000 68.47 63.83 0.00 999.9
2018 12 10 12 13 3.35 3.17 2.58 2.91 5.07 269.0 0.000 68.33 64.79 0.00 999.9
2018 12 10 12 14 3.38 3.17 2.57 2.89 4.13 275.0 0.000 65.89 62.87 0.00 999.9
2018 12 10 12 15 3.39 3.18 2.61 2.91 2.80 285.0 0.000 65.60 62.49 0.00 999.9
2018 12 10 12 16 3.41 3.20 2.61 2.94 2.31 276.0 0.000 58.42 57.10 0.00 999.9
2018 12 10 12 17 3.41 3.20 2.65 2.95 4.50 266.0 0.000 65.17 64.03 0.00 999.9
2018 12 10 12 18 3.42 3.20 2.63 2.92 5.27 263.0 0.001 77.09 76.33 0.00 999.9
2018 12 10 12 19 3.41 3.17 2.61 2.89 6.69 262.0 0.001 93.76 91.33 0.00 999.9
2018 12 10 12 20 3.39 3.13 2.59 2.85 4.93 262.0 0.002 94.19 91.14 0.00 999.9
2018 12 10 12 21 3.40 3.11 2.61 2.84 3.10 268.0 0.004 86.72 83.83 0.00 999.9
2018 12 10 12 22 3.41 3.10 2.54 2.86 3.09 278.0 0.002 79.82 75.95 0.00 999.9
2018 12 10 12 23 3.41 3.10 2.59 2.86 5.35 284.0 0.001 67.90 64.22 0.00 999.9
2018 12 10 12 24 3.36 3.09 2.58 2.84 4.37 286.0 0.000 56.12 52.87 0.00 999.9
2018 12 10 12 25 3.34 3.08 2.49 2.85 3.84 277.0 0.005 40.60 38.06 0.00 999.9
2018 12 10 12 26 3.32 3.07 2.53 2.84 4.56 277.0 0.007 25.95 23.83 0.00 999.9
2018 12 10 12 27 3.29 3.03 2.45 2.79 5.04 272.0 0.034 19.91 18.64 0.00 999.9
2018 12 10 12 28 3.23 2.95 2.46 2.72 5.73 299.0 0.047 20.92 19.79 0.00 999.9
2018 12 10 12 29 3.14 2.83 2.33 2.62 5.43 292.0 0.018 18.19 17.68 0.00 999.9
2018 12 10 12 30 3.06 2.74 2.29 2.54 5.02 297.0 0.021 16.32 14.99 0.00 999.9
2018 12 10 12 31 3.00 2.66 2.28 2.49 3.52 270.0 0.027 11.15 10.37 0.00 999.9
2018 12 10 12 32 2.92 2.58 2.24 2.44 6.13 267.0 0.024 9.57 7.68 0.00 999.9
2018 12 10 12 33 2.83 2.48 2.20 2.36 4.46 255.0 0.021 9.71 9.03 0.00 999.9
